Lon_DD,Lat_DD,H_estimada_m,Bouguer_Simple,Bouguer_Completa
-28.743,38.537,-485.2731839999751,104.0,32.18810217513258
-28.744,38.534,-481.0655039999767,104.0,32.648794156497516
-28.744,38.532,-477.1345919999717,104.0,33.099590211484234
-28.745,38.53,-474.89639999998275,104.0,33.335966413119635
-28.747,38.528,-474.354383999976,104.0,33.34475182577833
-28.748,38.526,-472.12195199998706,104.0,33.57025071285338
-28.776,38.578,-620.8278719999928,104.0,0.04787587685054007
-28.775,38.579,-621.1103999999863,104.0,0.2678503909449006
-28.774,38.581,-623.3422559999951,104.0,0.93035397884384
-28.774,38.583,-627.2386079999864,104.0,3.390357128935001
-28.773,38.585,-629.4739199999891,104.0,9.15240327310935
-28.773,38.587,-633.371423999994,104.0,10.07478400039549
-28.772,38.588,-633.6608639999876,104.0,10.362883887069014
-28.771,38.591,-637.8512639999918,104.0,9.893350583145473
-28.771,38.592,-639.8011679999875,104.0,9.523941677283101
-28.771,38.594,-643.7009759999925,104.0,8.724457682119745
-28.771,38.596,-647.6007839999836,104.0,7.878016508619073
-28.771,38.598,-651.5005919999887,104.0,7.005696146706516
-28.771,38.6,-655.4003999999936,104.0,6.11812577714441
-28.771,38.601,-657.3503039999891,104.0,5.670547716262746
-28.771,38.603,-661.2501119999941,104.0,4.770171249754171
-28.771,38.606,-667.0998239999948,104.0,3.41089080057305
-28.771,38.607,-669.0497279999904,104.0,2.9562439544661316
-28.771,38.609,-672.9495359999954,104.0,2.04536462436581
-28.772,38.611,-678.4954079999827,104.0,0.7757886558419358
-28.718,38.52,-409.38863999998114,102.0,38.791166333417124
-28.719,38.521,-413.0669759999789,102.0,38.382952554442696
-28.72,38.523,-418.7234399999801,102.0,37.754410463377155
-28.721,38.524,-422.39889599997775,102.0,37.34592446254307
-28.722,38.524,-424.09507199997984,102.0,37.15748408307041
-28.723,38.525,-427.7687999999715,102.0,36.748616093127396
-28.724,38.526,-431.4413759999833,102.0,36.33949893516759
-28.726,38.526,-434.83142399998155,102.0,35.961185641138506
-28.727,38.526,-436.5264479999837,102.0,35.77169084409733
-28.728,38.526,-438.22147199998597,102.0,35.581936051341245
-28.729,38.525,-437.94239999997245,102.0,35.61265286633803
-28.73,38.524,-437.6644799999792,102.0,35.64332592986243
-28.731,38.524,-439.3606559999813,102.0,35.452866100891455
-28.731,38.522,-435.41476799997633,102.0,35.89509942322466
-28.782,38.584,-642.479711999995,102.0,2.6347218969422386
