Longitude,Latitude,Elevation_m,ObsGravity_mGal,NormalGravity_mGal,FreeAir_mGal,Bouguer_Simple_2.6_mGal,Bouguer_Completa_2.6_mGal
-155.979611,19.670252,263.0,978795.94,978536.6314235877,259.3085764122661,230.6368424122661,249.5571373578333
-155.967618,19.674417,435.9,978762.13,978483.4989745773,278.6310254227137,231.11007922271372,251.39852217556913
-155.957288,19.657751,467.3,978760.69,978472.8540484316,287.835951568326,236.89184016832598,258.7342176891205
-155.948942,19.633918,452.6,978766.19,978476.0299474158,290.160052584135,240.81850578413497,262.17371422889914
-155.943954,19.580256,355.1,978781.94,978503.0651070038,278.87489299615845,240.16260119615845,261.02796807392485
-155.933944,19.551091,419.1,978770.69,978481.6496391286,289.0403608713532,243.3509170713532,267.25677355629097
-155.925613,19.531091,440.4,978767.69,978473.9376403036,293.75235969631467,245.74083249631468,267.32867024182525
-155.900621,19.463929,180.1,978823.56,978550.4763742958,273.0836257042829,253.44948390428289,276.9727847880846
-155.918946,19.465263,11.0,978853.31,978602.7560491603,250.55395083979238,249.35475283979238,271.46442771422625
-155.914781,19.43443,42.7,978839.94,978591.222938336,248.7170616639778,244.0619930639778,268.5407087388055
-155.880617,19.416931,288.0,978794.0,978514.5069090788,279.493090921198,248.095906921198,273.2743586246358
-155.879458,19.396266,281.3,978793.13,978515.4067840046,277.72321599535644,247.05645259535643,274.564865834866
-155.872287,19.334603,326.1,978762.13,978498.0975575396,264.0324424604187,228.48167266041867,260.6980552019496
-155.874455,19.312437,325.5,978759.5,978497.0340866746,262.46591332543176,226.98055432543174,260.93301392838123
-155.875294,19.270106,388.6,978742.31,978475.1750997822,267.13490021787584,224.77050541787582,255.6999689987452
-155.874791,19.229442,476.7,978723.63,978445.6979887083,277.93201129173394,225.96313069173394,256.37149897599363
-155.68179,18.912957,9.8,978843.81,978572.1979639411,271.61203605891205,270.5436596589121,304.0181010046355
-155.68446,18.953622,150.3,978824.44,978531.0739605462,293.3660394537728,276.9806340537728,299.58723475618217
-155.666622,18.97762,241.1,978809.13,978504.3741486849,304.7558513151016,278.4716115151016,298.49530397914685
-155.42112,19.355761,1121.1,978641.94,978253.9325643547,388.0074356452096,265.7873558452096,283.6387924445416
-155.454295,19.204771,261.8,978811.5,978510.6496886055,300.85031139454804,272.309398994548,290.18789887680146
-155.479623,19.22927,488.6,978761.38,978442.0152611024,319.3647388976533,266.0985440976533,284.09230678924894
-155.466119,19.263101,588.3,978745.19,978413.1418602671,332.0481397327967,267.9128503327967,287.38350910698523
-155.492793,19.178107,167.3,978821.63,978538.3285880873,283.3014119126601,265.0627005126601,282.971000104661
-155.512797,19.149107,110.6,978830.69,978554.2103906792,276.4796093207551,264.4222185207551,281.75172898524204
-155.533457,19.134775,92.0,978831.38,978559.1516199294,272.22838007065,262.19872407065003,282.32975398350885
-155.550289,19.090279,6.4,978842.31,978583.0951877546,259.2148122454528,258.5170970454528,283.46953826273796
-155.610454,19.041449,216.1,978804.5,978515.6377036048,288.8622963952366,265.3035065952366,283.74022591994805
-155.624126,19.015783,185.9,978810.94,978523.5334579857,287.4065420142142,267.1400958142142,287.98921085294444
-155.611628,19.067614,321.9,978785.13,978484.4344316928,300.6955683071865,265.6026741071865,287.14781819701483
-155.664134,19.060282,598.3,978732.94,978398.7107921737,334.2292078261962,269.0037384261962,288.034163311743
-155.689295,19.058615,634.3,978727.81,978387.506807844,340.30319215601776,271.15307475601776,290.18968049256443
-155.702632,19.065949,639.8,978728.63,978386.2177053066,342.4122946934076,272.6625782934076,291.1260579035149
-155.717798,19.065282,594.7,978736.5,978400.1003666839,336.39963331609033,271.56662871609035,290.1411940255249
-155.733453,19.070115,588.0,978734.44,978402.4375082123,332.0024917876581,267.8999077876581,286.88306386829385
-155.79696,19.010953,6.1,978823.5,978578.7727950807,244.72720491932705,244.06219511932704,264.61507801282875
-155.776621,18.991621,1.5,978822.69,978579.1193818783,243.57061812165193,243.40709112165194,270.0334547212678
-155.319466,19.41209,1109.5,978674.0,978260.6937539796,413.3062460203655,292.3507750203655,306.57873489304575
-155.358132,19.377426,965.6,978692.06,978303.1395807321,388.9204192679608,283.6526384679608,298.60444429094093
-155.386132,19.350094,864.7,978709.69,978332.7346934013,376.9553065986838,282.6874419986838,298.3626185566133
-155.405465,19.326263,777.8,978723.0,978358.209712586,364.7902874139836,279.9960870139836,297.4937590281686
-155.418634,19.307597,726.9,978729.38,978372.8673449978,356.5126550021814,277.26747080218144,295.10361316145986
-155.454629,19.238102,470.0,978766.19,978448.2519668943,317.9380331056891,266.69957310568907,284.1129922164428
-155.659129,19.034283,440.4,978766.38,978446.0009582873,320.3790417127311,272.36751451273113,291.5132206354234
-155.664455,19.000952,317.3,978792.69,978482.1468174304,310.54318256955594,275.9517711695559,295.1645511353605
-155.644466,18.988285,203.9,978814.56,978516.4496199482,298.1103800518904,275.8816098518904,295.6689474736358
-155.613965,18.969953,1.2,978845.88,978578.009795956,267.8702040440403,267.7393824440403,291.32942017363655
-155.627301,18.952787,3.0,978847.94,978576.5024842853,271.43751571467146,271.1104617146715,296.4340473043659
-155.649289,18.928623,3.0,978849.0,978575.1642032457,273.8357967543416,273.5087427543416,297.8239190341315
-155.764963,19.081116,598.6,978721.56,978399.7788444929,321.7811555071967,256.52298070719667,276.4778141295308
-155.830787,19.112947,524.0,978721.69,978424.5795810228,297.11041897709947,239.98498697709948,261.4283728538881
-155.84629,19.13928,509.3,978723.75,978430.5874470624,293.1625529376324,237.63968553763243,258.9107242759027
-155.863959,19.167445,489.2,978725.44,978438.366321285,287.0736787149217,233.7420731149217,256.64532414079815
-155.907294,19.181613,3.0,978815.75,978589.2475394453,226.5024605547078,226.1754065547078,254.54711387229474
-155.902791,19.198278,8.8,978814.31,978588.390168044,225.91983195603825,224.96047355603824,254.66786005299923
-155.891286,19.205943,160.3,978785.63,978542.0485796259,243.5814203741029,226.1058349741029,256.2870386481529
-155.61062,19.145777,934.8,978663.25,978299.6294725123,363.62052748771384,261.71050108771385,284.2435633177697
-155.695962,19.112945,1065.6,978638.25,978257.4323617468,380.81763825321104,264.64805745321104,286.7548686736503
-155.696465,19.151945,1438.7,978572.19,978144.4908194137,427.69918058626354,270.8549839862635,295.01599762905016
-155.680794,19.180608,1637.4,978531.31,978084.7937683822,446.5162316178903,268.0101584178903,292.7578069615183
-155.643456,19.21094,1797.4,978505.75,978037.1358281488,468.61417185119353,272.6652186511935,299.893064300383
-155.606789,19.247437,1879.7,978494.5,978013.79690014,480.70309985999484,275.7819652599948,302.1270997125846
-155.554786,19.314933,2131.2,978454.06,977940.019808961,514.0401910390938,281.70102943909376,309.4838564683072
-155.573951,19.295267,2135.7,978445.88,977937.5247841536,508.3552158464445,275.5254732464445,303.8899813239188
-155.808627,19.399265,1458.5,978545.88,978152.2864756775,393.5935243224958,234.59077132249578,260.5361843045703
-155.772617,19.398263,1869.9,978460.0,978025.3171724011,434.682827598881,230.83006939888097,259.2493690946323
-155.749957,19.409929,2107.7,978412.88,977952.6291160069,460.2508839931106,230.47364539311064,256.96690039956627
-155.794283,19.442427,1613.3,978515.25,978106.9714467009,408.2785532991402,232.39981389914018,256.49023535789047
-155.811953,19.431263,1388.1,978564.75,978175.8165504005,388.93344959954266,237.60556379954267,263.22665452177796
-155.892287,19.587755,1031.7,978657.94,978294.6734878632,363.26651213678997,250.79264153678997,270.4269534789232
-155.836944,19.60392,1435.6,978562.75,978170.9711472363,391.77885276370216,235.27261196370216,253.60779138043137
-155.813949,19.631251,1668.2,978507.75,978100.7724285164,406.97757148358505,225.11374388358504,244.87936227548553
-155.817945,19.664416,1984.9,978432.56,978004.9765001495,427.58349985058885,211.19367165058884,239.62913896265667
-155.864622,19.688748,2521.0,978303.63,977841.033672809,462.5963271909859,187.7619491909859,249.29688670615752
-155.903943,19.703916,1832.8,978465.19,978054.1525738856,411.03742611431517,211.22923571431517,248.6400810214582
-155.908612,19.715248,1869.3,978444.75,978043.5429200875,401.20707991253585,197.41973251253583,239.61509975467916
-155.924785,19.746245,1080.8,978616.75,978288.5846999935,328.16530000651255,210.33864560651256,234.40440983530385
-155.978619,19.726081,533.1,978740.44,978456.4554272735,283.98457272641826,225.86707692641826,247.61781732246936
-155.975613,19.697249,443.5,978759.5,978482.4596097069,277.0403902931139,228.6909072931139,248.43832293554362
-155.815955,19.232941,1333.8,978567.56,978181.3926821057,386.1673178944038,240.75910949440382,269.56050978665405
-155.851796,19.225776,819.9,978660.38,978339.5677771395,320.8122228605207,231.42836466052069,258.9805503122912
-155.901451,19.079451,4.6,978816.63,978583.0473356441,233.58266435586847,233.08118155586848,259.61654583999893
-155.881127,19.051952,6.1,978813.06,978581.052707592,232.00729240803048,231.34228260803047,257.4762086768525
-155.821946,19.515091,1385.9,978568.81,978181.2488959774,387.56110402266495,236.47305782266494,256.4232007354964
-155.857286,19.505592,1082.6,978638.94,978274.2930729348,364.6469270650996,246.6240402650996,266.7386523522363
-155.793626,19.505925,1549.0,978530.94,978130.4090422433,400.53095775668044,231.66207575668042,252.95840743571006
-155.762285,19.502925,1839.5,978470.44,978040.623843232,429.8161567678908,229.27754576789079,251.80630334734062
-155.70978,19.501922,2444.5,978355.56,977853.9728583727,501.5871416273294,235.0926406273294,264.47160347503984
-155.739947,19.500924,2097.0,978419.75,977961.0856148921,458.66438510792796,230.05363910792795,255.00709226536844
-155.830944,19.772243,1209.1,978573.0,978250.4884296431,322.51157035690267,190.69790655690267,221.02546574731667
-155.844281,19.733078,1334.1,978566.69,978209.6726628478,357.0173371521523,211.57642335215232,233.225827702181
-155.878947,19.818575,385.3,978755.31,978507.3880025746,247.92199742549565,205.91736202549563,217.95301058159873
-155.922281,19.85524,1.5,978838.13,978627.9789775101,210.15102248988114,209.98749548988116,219.91553745567936
-155.842617,19.789243,721.5,978684.44,978401.9333214237,282.50667857623193,203.85019157623194,217.36513832908906
-155.987283,19.830243,1.5,978838.19,978626.5390998558,211.65090014413,211.48737314413,222.5498787669922
-155.972285,19.772745,421.2,978755.75,978493.6719739554,262.07802604464814,216.15964444464814,231.64005505042516
-155.923946,19.774411,594.1,978713.5,978440.4010797677,273.0989202322671,208.33132643226713,226.55306341857764
-155.875606,19.791076,574.5,978714.06,978447.40806842,266.6519315800397,204.02109058003967,219.14242595883476
-155.865612,19.795243,575.5,978714.38,978447.3389596286,267.04104037140496,204.30118137140497,217.58284078967017
-155.842617,19.805574,626.4,978704.81,978432.2231309258,272.58686907426454,204.29799387426453,216.40019581056742
-155.815609,19.83024,668.7,978699.25,978420.5872611958,278.6627388042398,205.76240220423978,216.45492372991572
-155.784786,19.836072,745.2,978687.25,978397.3131499238,289.93685007619206,208.69663647619205,219.59958763811318
-155.752285,19.840239,765.0,978693.31,978391.4424798478,301.8675201522419,218.4687501522419,229.60910203806299
-155.722286,19.864235,785.8,978701.63,978386.4061187282,315.2238812717842,229.55753687178418,241.49436372154923
-155.58894,19.931896,1231.7,978655.69,978252.7160494507,402.97395054926164,268.69647994926163,285.95994876324704
-155.562283,19.912731,1492.0,978597.56,978171.2976488413,426.2623511587735,263.60749515877353,283.4078568066664
-155.647275,19.861068,1462.7,978582.0,978177.3553182768,404.6446817232063,245.1840531232063,261.73403285904794
-155.594786,19.833569,2269.5,978425.13,977926.9066547416,498.2233452583896,250.80699425838958,281.7460318214145
-155.58061,19.840236,2351.5,978412.75,977902.002374595,510.74762540496886,254.39179840496882,284.91682288854383
-155.56645,19.855235,2350.0,978409.38,977903.3292835285,506.0507164715091,249.8584164715091,281.06894653628376
-155.529783,19.881066,2325.6,978409.56,977912.3437993338,497.2162006662693,243.6839398662693,281.751013821704
-155.613951,19.80857,2146.4,978432.81,977963.4328287928,469.37717120721936,235.38093600721933,275.32206333556724
-154.945626,19.621571,6.1,978857.88,978613.1583538573,244.72164614265785,244.05663634265784,266.8905407138798
-155.007285,19.734398,1.5,978866.31,978621.0323142168,245.2776857832214,245.1141587832214,260.18141121916364
-155.221629,19.335259,837.3,978699.69,978340.3541122765,359.33588772348594,268.05511632348595,286.22434291612774
-155.32229,19.35526,992.1,978690.5,978293.7108745592,396.78912544075865,288.6323676407586,307.8244890585937
-155.998287,19.696918,179.8,978808.19,978563.8407915181,244.34920848184265,224.74777208184264,243.2859073553875
-156.032284,19.686919,0.9,978825.75,978618.4979261796,207.25207382044755,207.15395762044756,229.01020449382278
-155.634276,19.723909,1816.6,978475.25,978060.2952524287,414.95474757126067,216.91264877126068,240.25634507731104
-155.672942,19.691578,1673.4,978495.38,978102.6171018988,392.76289810123853,210.3321769012385,226.77135864354446
-155.727614,19.67058,1565.1,978514.81,978134.82566737,379.98433263006154,209.36026083006155,223.66679331759568
-155.76361,19.641749,1567.6,978520.44,978132.4065676433,388.033432356664,217.13681555666398,231.7267813035265
-155.777949,19.901569,438.6,978766.44,978495.7202116707,270.71978832921013,222.90449352921013,237.85189883003832
-155.52562,19.748574,1984.6,978499.19,978009.8896104152,489.30038958473597,272.943266784736,293.31401068172556
-155.535614,19.725241,1941.0,978506.81,978021.999557399,484.81044260109775,273.2065046010978,289.59632152364543
-155.500611,19.698575,2007.7,978493.88,977999.8986143946,493.98138560540974,275.1059470054097,290.7306386515915
-155.455949,19.760739,2816.4,978317.63,977754.0764151071,563.5535848928848,256.51528969288483,293.55612155092575
-155.402293,19.240434,436.2,978760.31,978458.8157725345,301.4942274655914,253.9405758655914,270.10784446669044
-155.430292,19.247933,497.1,978760.5,978440.4390975717,320.0609024283476,265.86805462834764,281.98642060049394
-155.236124,19.377425,1033.6,978688.31,978282.1556582308,406.1543417692883,293.4733369692883,308.84739443879585
-155.278468,19.32576,891.8,978687.06,978322.999782983,364.06021701707505,266.83796461707504,284.7442039495815
-155.2783,19.276597,287.1,978790.44,978506.871264703,283.5687352969544,252.2696674969544,273.6587587936103
-155.2588,19.275597,321.0,978771.38,978496.3505341305,275.02946586953476,240.03468786953476,272.96452555744736
-155.253292,19.269763,1.8,978844.25,978594.5623680858,249.68763191415928,249.49139951415927,269.4823720976439
-155.232967,19.26443,1.5,978839.38,978594.3553131038,245.0246868962422,244.8611598962422,262.27580595643445
-155.218959,19.258929,5.8,978834.06,978592.7187265784,241.34127342165448,240.70896902165447,259.4471763067901
-155.192792,19.256596,0.6,978834.63,978594.1930872049,240.4369127950631,240.3715019950631,259.3573922049814
-155.2373,19.277763,106.7,978815.69,978562.626890343,253.06310965691227,241.43088905691226,260.89494144723596
-155.723458,19.143611,1371.6,978577.0,978164.7271763241,412.27282367588487,262.7437348758849,286.66421705773797
-155.73362,19.143111,1396.6,978565.38,978156.9859405106,408.39405948936474,256.13952068936476,283.19383392788075
-155.734459,19.149444,1432.6,978562.06,978146.2329814491,415.8270185509464,259.64783175094635,284.6337709689541
-155.745125,19.15611,1508.8,978545.31,978123.0965783711,422.2134216289269,257.7270632289269,286.2820748903323
-155.752464,19.166609,1570.9,978530.75,978104.5254741494,426.22452585061546,254.96814965061546,281.7871364285701
-155.755287,19.173609,1663.3,978506.63,978076.4120160263,430.2179839736782,248.8883445736782,279.93896252074023
-155.760963,19.175276,1595.6,978523.13,978097.3904870368,425.7395129632205,251.79039216322047,279.58755637712596
-155.765617,19.181611,1608.7,978520.94,978093.7037797936,427.23622020636685,251.85896360636684,280.05706551034234
-155.771461,19.188775,1592.9,978526.75,978098.9792460988,427.770753901219,254.11598170121897,282.1210746990778
-155.772285,19.192775,1601.7,978525.06,978096.4884885125,428.57151148759294,253.95738088759293,281.02841327599424
-155.773796,19.202442,1618.5,978521.94,978091.8473404446,430.0926595553756,253.64702655537556,283.8811221618123
-155.287133,19.428255,1219.2,978656.75,978227.7590232498,428.9909767501522,296.0762311501522,310.83758034053625
-155.30613,19.438589,1216.5,978657.13,978229.1771062412,427.95289375877474,295.3324967587747,311.03772701725234
-155.312126,19.439254,1246.6,978644.44,978219.9273352881,424.51266471180134,288.6108259118013,303.47685750863377
