longitude,latitude,AB (mGal)
55.27215724632628,-21.117256503975064,252.5
55.27293016843062,-21.117891004897537,252.5
55.273703090534966,-21.118525505820006,252.5
55.2743851247476,-21.119247367031342,252.5
55.2749885479491,-21.12004478814963,252.5
55.2755919711506,-21.12084220926792,252.5
55.2761953943521,-21.12163963038621,252.5
55.2767988175536,-21.122437051504498,252.5
55.277402240755094,-21.123234472622787,252.5
55.27797221468623,-21.124055546114853,252.5
55.27852289504515,-21.1248902623195,252.5
55.27907357540407,-21.125724978524147,252.5
55.27962425576299,-21.126559694728794,252.5
55.2801496916106,-21.12740946166139,252.5
55.28062213357073,-21.1282908234454,252.5
55.28109457553086,-21.12917218522941,252.5
55.28156701749098,-21.13005354701342,252.5
55.281868037631625,-21.130993196877785,252.5
55.282030776971276,-21.131979865974966,252.5
55.282193516310926,-21.132966535072146,252.5
55.282356255650576,-21.133953204169327,252.5
55.282491892242156,-21.134943923570013,252.5
55.282624721556935,-21.135935062497275,252.5
55.282757550871715,-21.136926201424536,252.5
55.282890380186494,-21.1379173403518,252.5
55.28302320950127,-21.138908479279063,252.5
55.28315603881605,-21.139899618206325,252.5
55.28330447780547,-21.140888041794042,252.5
55.28351414529785,-21.14186581453995,252.5
55.283723812790235,-21.14284358728586,252.5
55.28405279157901,-21.143773001778065,252.5
55.28458306159743,-21.1446208305978,252.5
55.28511333161585,-21.145468659417528,252.5
55.28564360163426,-21.14631648823726,252.5
55.28622203805852,-21.147129617387726,252.5
55.28685832069669,-21.147901073416527,252.5
55.28749460333485,-21.148672529445324,252.5
55.28813088597302,-21.14944398547412,252.5
55.28876716861119,-21.15021544150292,252.5
55.28951285342309,-21.150876922675753,252.5
55.290287620937754,-21.15150916890802,252.5
55.291062388452424,-21.152141415140285,252.5
55.291837155967094,-21.152773661372553,252.5
55.292611923481765,-21.153405907604817,252.5
55.29338669099643,-21.154038153837085,252.5
55.29408263747571,-21.15475165625324,252.5
55.29473815774731,-21.155506833830717,252.5
55.295393678018904,-21.156262011408195,252.5
55.296049198290504,-21.157017188985673,252.5
55.2967047185621,-21.15777236656315,252.5
55.2973602388337,-21.15852754414063,252.5
55.29801575910529,-21.159282721718107,252.5
55.29867127937689,-21.160037899295585,252.5
55.29927356594453,-21.16083607065321,252.5
55.299873881392955,-21.161635833969687,252.5
55.30047419684138,-21.162435597286166,252.5
55.30080585553869,-21.16333507778613,252.5
55.30087272647059,-21.164332839420222,252.5
55.300939597402476,-21.16533060105432,252.5
55.301006468334364,-21.16632836268841,252.5
55.30107561261016,-21.167325932111385,252.5
55.30117721478977,-21.168320757220187,252.5
55.301278816969365,-21.169315582328988,252.5
55.30138041914896,-21.17031040743779,252.5
55.30148202132856,-21.17130523254659,252.5
55.301583623508165,-21.17230005765539,252.5
55.30166253148841,-21.17329603864503,252.5
55.30166253148841,-21.17429603864503,252.5
55.30166253148841,-21.17529603864503,252.5
55.30166253148841,-21.17629603864503,252.5
55.30166253148841,-21.17729603864503,252.5
55.30163905389542,-21.1782948968826,252.5
55.301542019378275,-21.179290177899443,252.5
55.301444984861135,-21.18028545891628,252.5
55.30143568244072,-21.181267747974132,252.5
55.30181700260836,-21.182192191011723,252.5
55.30219832277601,-21.183116634049313,252.5
55.30257964294365,-21.1840410770869,252.5
55.30287196330726,-21.184986719714328,252.5
55.30294834605702,-21.18598379828472,252.5
55.30302472880678,-21.186980876855117,252.5
55.30310111155654,-21.18797795542551,252.5
55.30333850400434,-21.188927976279633,252.5
55.303811101744444,-21.189809254542187,252.5
55.30428369948455,-21.19069053280474,252.5
55.30475629722465,-21.19157181106729,252.5
55.305228894964756,-21.192453089329845,252.5
55.30570149270486,-21.1933343675924,252.5
